imo,sector,destination,top1,score1,top2,score2,top3,score3,top4,score4,top5,score5
8215601,DRY BULK,BUENAVENTURA,Buenaventura + code1,100,Buffalo Venture + code1,67,Muara Bunati + code1,67,Jabiru Venture + code1,62,Barentsburg + code1,61
9677129,DRY BULK,>JP KWS IU,Kawasaki + code2+3,71,Ishikawa + code2+3,57,Port Kaiser + code2+3,57,Kanokawa + code2+3,57,Kamaishi + code2+3,57
9290361,TANKER,USHOU,Houston + code2,100,Homer + code2,80,Fuzhou + code1,73,Huzhou + code1,73,Shekou + code1,73
9229128,DRY BULK,GRUNDARTANGI,Grundartangi + code1,100,Guaranao + code1,60,Taganrog + code2,59,Reni + code2,59,Ardalstangen + code1,58
9809095,DRY BULK,GBIMM,Immingham Dock + code2,100,Bima + code1,67,Milford Haven + code2,60,Leith + code2,60,"Montrose, U.K. + code2",60
9819882,TANKER,VISBY,Visby + code1,100,Galisby + code1,67,Grimsby + code1,67,Selby + code1,60,Limetree Bay + code2,60
9054119,DRY BULK,US JAX,St James + code2,73,Ahus + code1,60,Abu Musa + code1,57,St James + code1,57,UST-LUGA + code1,57
9717694,DRY BULK,SKNG!Q/REB(,Bata - Puerto Nuevo + code2,53,Thessaloniki + code2,53,Skardon River + code1,52,Gresik + code1,50,Spring Bay + code1,50
9478858,DRY,TIVAT,Tivat + code1,100,Kitimat + code1,67,Taft + code1,67,Thi Vai + code1,67,Tiverton + code1,62
7034878,DRY BULK,ASUNCION.Y.ESCALA,Ascension Island + code1,61,Recalada Practicos + code1,57,San Francisco + code1,53,Ancona + code1,52,Fanning Island + code1,52
9562697,TANKER,JPKII,Kiire + code2,100,Kikuma + code2,80,Kin Wan (Okinawa) + code2,80,Kamaishi + code2,80,Kainan + code2,80
9478860,DRY,TANJUNG PEMANCINGAN,Tanjung Pemancingan + code1,100,Tanjung Bin + code1,78,Tanjung Manis + code1,75,Tanjung Arus + code1,74,Tanjung Bara + code1,74
9057331,DRY BULK,AKTAU,Aktau + code1,100,Akita + code1,80,Karratha + code2,80,Alotau + code1,73,Aokata + code1,73
9119737,TANKER,HIGH SEA,Gela + code2,62,Seaham Harbour + code2,62,San Diego + code1,59,Sal Is. + code1,57,Withernsea + code1,56
6616796,DRY BULK,VOLOS,Volos + code1,100,Jolo + code1,67,Oslo + code1,67,Volgodonsk + code1,67,Collo + code1,60
9739513,TANKER,QUINGDAO,Qinhuangdao + code1,74,Lucinda + code1,67,Oquendo + code1,67,Surigao + code1,67,Kunda + code1,62
9392224,TANKER,WEST PETROLEUM A,Dung Quat Petroleum Port + code1,72,Umm Al Nar Petroleum Port + code1,72,Key West + code1,67,St Pierre + code1,56,San Juan (Peru) + code1,55
9741384,CONTAINER,SUEZ,Suez Bay + code1,100,Suez Port + code1,100,Sture + code1,67,Suape + code1,67,Sturgeon Bay + code2,67
9299214,TANKER,US HOU,Luise Harbour + code1,63,Houston + code1,62,Lushun Kou + code1,62,Tuy Hoa + code1,62,Ahus + code1,60
9468097,DRY BULK,SUEZ CANAL>NO ORK,Porsgrunn + code2+3,73,Fredrikstad + code2+3,73,Horten + code2+3,73,NEW YORK + code1+3,71,Gingook + code1+3,62
9713337,CONTAINER,SANTOS BRAZIL,Santos + code1,100,General Santos + code1,74,"Natal, Brazil + code1",72,Santa Clara (Brazil) + code1,71,"Vitoria, Brazil + code1",67
9428011,TANKER,LIMBOH,Cape Limboh + code1,100,Limbe + code1,73,Lisbon + code1,67,Colombo + code1,62,Limhamn + code1,62
9626613,DRY,BR ITQ,Itaqui + code2,91,Itacoatiara + code2,73,Itajai + code2,73,Bari + code1,60,Bay City + code1,57
9445992,DRY BULK,XINGANG,Tianjin Xingang + code1,100,Xingang + code1,100,JINGTANG + code1,80,Jingjiang + code1,75,Lianggang + code1,75
9336191,CONTAINER,ANTWERP,Antwerp + code1,100,Antifer + code1,71,ANYER + code1,67,RUWAIS + code2,67,Northern Endeavour + code2,67
9251614,CONTAINER,AUMEL>NZNSN,"Nelson, New Zealand + code2+3",100,Zhongshan + code2+3,80,Onsan + code1+3,60,Ho Chi Min City (formerly Saigon) + code2+3,60,Jawaharlal Nehru Port + code2+3,60
9569205,TANKER,IN ORDER,Kinoe + code1,62,Arendal + code2,62,Ennore + code2,62,Otago Harbour + code2,62,Drammen + code2,62
9020613,DRY BULK,BATAM,Batam + code1,100,Bastia + code1,73,Bataan + code1,73,Batumi + code1,73,Buatan + code1,73
9449118,CONTAINER,ESALG>>GHTEM,Tema + code2+3,100,Tema + code1+3,67,Takoradi + code2+3,67,Ghent + code1+3,60,Hartlepool + code2+3,60
9330109,DRY,SJ40,Saijo + code1,44,Selje + code1,44,Sharjah + code2,44,Bethel + code2,44,"Ju""aymah + code2",44
8814433,TANKER,CHITTAGONG,Chittagong + code1,100,Changhong + code1,74,Chita - LNG + code1,74,Chicago + code1,71,Changwon + code1,67
